X,Y,Depth(m)
-80.63237428665161,33.78491163253784,5.61
-80.63233137130737,33.78491163253784,5.45
-80.63228845596313,33.78491163253784,5.25
-80.6322455406189,33.78491163253784,5.05
-80.63220262527466,33.78491163253784,4.83
-80.63215970993042,33.78491163253784,4.64
-80.63211679458618,33.78491163253784,4.48
-80.63207387924194,33.78491163253784,4.35
-80.6320309638977,33.78491163253784,4.23
-80.63198804855347,33.78491163253784,4.19
-80.63194513320923,33.78491163253784,4.2
-80.63190221786499,33.78491163253784,4.21
-80.63185930252075,33.78491163253784,4.22
-80.63181638717651,33.78491163253784,4.21
-80.63177347183228,33.78491163253784,4.13
-80.63173055648804,33.78491163253784,4.05
-80.6316876411438,33.78491163253784,3.97
-80.63164472579956,33.78491163253784,3.92
-80.63160181045532,33.78491163253784,3.92
-80.63155889511108,33.78491163253784,3.94
-80.63151597976685,33.78491163253784,3.96
-80.63147306442261,33.78491163253784,3.92
-80.63143014907837,33.78491163253784,3.84
-80.63138723373413,33.78491163253784,3.72
-80.63134431838989,33.78491163253784,3.59
-80.63130140304565,33.78491163253784,3.51
-80.63125848770142,33.78491163253784,3.53
-80.63121557235718,33.78491163253784,3.59
-80.63117265701294,33.78491163253784,3.68
-80.6311297416687,33.78491163253784,3.74
-80.63108682632446,33.78491163253784,3.74
-80.63104391098022,33.78491163253784,3.66
-80.63100099563599,33.78491163253784,3.54
-80.63095808029175,33.78491163253784,3.37
-80.63091516494751,33.78491163253784,3.22
-80.63087224960327,33.78491163253784,3.12
-80.63082933425903,33.78491163253784,3.08
-80.6307864189148,33.78491163253784,3.11
-80.63074350357056,33.78491163253784,3.18
-80.63070058822632,33.78491163253784,3.25
-80.63065767288208,33.78491163253784,3.27
-80.63061475753784,33.78491163253784,3.27
-80.6305718421936,33.78491163253784,3.19
-80.63052892684937,33.78491163253784,3.08
-80.63048601150513,33.78491163253784,2.95
-80.63044309616089,33.78491163253784,2.83
-80.63040018081665,33.78491163253784,2.71
-80.63035726547241,33.78491163253784,2.64
-80.63031435012817,33.78491163253784,2.58
-80.63027143478394,33.78491163253784,2.56
-80.6302285194397,33.78491163253784,2.55
-80.63018560409546,33.78491163253784,2.56
-80.63014268875122,33.78491163253784,2.58
-80.63009977340698,33.78491163253784,2.61
-80.63005685806274,33.78491163253784,2.61
-80.6300139427185,33.78491163253784,2.61
-80.62997102737427,33.78491163253784,2.61
-80.62992811203003,33.78491163253784,2.61
-80.62988519668579,33.78491163253784,2.6
-80.62984228134155,33.78491163253784,2.62
-80.62979936599731,33.78491163253784,2.62
-80.62975645065308,33.78491163253784,2.62
-80.62971353530884,33.78491163253784,2.64
-80.6296706199646,33.78491163253784,2.69
-80.62962770462036,33.78491163253784,2.75
-80.62958478927612,33.78491163253784,2.83
-80.62954187393188,33.78491163253784,2.92
-80.62949895858765,33.78491163253784,3.01
-80.62945604324341,33.78491163253784,3.06
-80.62941312789917,33.78491163253784,3.12
-80.62937021255493,33.78491163253784,3.15
-80.6293272972107,33.78491163253784,3.17
-80.62928438186646,33.78491163253784,3.19
-80.62924146652222,33.78491163253784,3.19
-80.62919855117798,33.78491163253784,3.21
-80.62915563583374,33.78491163253784,3.26
-80.6291127204895,33.78491163253784,3.31
-80.62906980514526,33.78491163253784,3.36
-80.62902688980103,33.78491163253784,3.43
-80.62898397445679,33.78491163253784,3.49
-80.62894105911255,33.78491163253784,3.54
-80.62889814376831,33.78491163253784,3.61
-80.62885522842407,33.78491163253784,3.69
-80.62881231307983,33.78491163253784,3.76
-80.6287693977356,33.78491163253784,3.83
-80.62872648239136,33.78491163253784,3.9
-80.62868356704712,33.78491163253784,3.98
-80.62864065170288,33.78491163253784,4.04
-80.62859773635864,33.78491163253784,4.12
-80.6285548210144,33.78491163253784,4.18
-80.63379049301147,33.7848687171936,7.29
-80.63374757766724,33.7848687171936,7.19
-80.633704662323,33.7848687171936,7.14
-80.63366174697876,33.7848687171936,6.98
-80.63361883163452,33.7848687171936,6.78
-80.63357591629028,33.7848687171936,6.4
-80.63353300094604,33.7848687171936,5.99
-80.6334900856018,33.7848687171936,5.49
-80.63344717025757,33.7848687171936,5.03
-80.63340425491333,33.7848687171936,4.63
-80.63336133956909,33.7848687171936,4.32
-80.63331842422485,33.7848687171936,4.07
-80.63327550888062,33.7848687171936,3.92
-80.63323259353638,33.7848687171936,3.82
-80.63318967819214,33.7848687171936,3.85
-80.6331467628479,33.7848687171936,3.96
-80.63310384750366,33.7848687171936,4.2
-80.63306093215942,33.7848687171936,4.53
-80.63301801681519,33.7848687171936,4.9
-80.63297510147095,33.7848687171936,5.19
-80.63293218612671,33.7848687171936,5.43
-80.63288927078247,33.7848687171936,5.6
-80.63284635543823,33.7848687171936,5.69
-80.632803440094,33.7848687171936,5.74
-80.63276052474976,33.7848687171936,5.79
-80.63271760940552,33.7848687171936,5.81
-80.63267469406128,33.7848687171936,5.78
-80.63263177871704,33.7848687171936,5.75
-80.6325888633728,33.7848687171936,5.73
-80.63254594802856,33.7848687171936,5.73
-80.63250303268433,33.7848687171936,5.76
-80.63246011734009,33.7848687171936,5.82
-80.63241720199585,33.7848687171936,5.84
-80.63237428665161,33.7848687171936,5.78
-80.63233137130737,33.7848687171936,5.62
-80.63228845596313,33.7848687171936,5.43
-80.6322455406189,33.7848687171936,5.2
-80.63220262527466,33.7848687171936,4.98
-80.63215970993042,33.7848687171936,4.78
-80.63211679458618,33.7848687171936,4.63
-80.63207387924194,33.7848687171936,4.49
-80.6320309638977,33.7848687171936,4.35
-80.63198804855347,33.7848687171936,4.3
-80.63194513320923,33.7848687171936,4.27
-80.63190221786499,33.7848687171936,4.27
-80.63185930252075,33.7848687171936,4.26
-80.63181638717651,33.7848687171936,4.23
-80.63177347183228,33.7848687171936,4.14
-80.63173055648804,33.7848687171936,4.04
-80.6316876411438,33.7848687171936,3.93
-80.63164472579956,33.7848687171936,3.87
-80.63160181045532,33.7848687171936,3.87
-80.63155889511108,33.7848687171936,3.9
-80.63151597976685,33.7848687171936,3.94
-80.63147306442261,33.7848687171936,3.98
-80.63143014907837,33.7848687171936,3.98
-80.63138723373413,33.7848687171936,3.94
-80.63134431838989,33.7848687171936,3.89
-80.63130140304565,33.7848687171936,3.83
-80.63125848770142,33.7848687171936,3.78
-80.63121557235718,33.7848687171936,3.75
-80.63117265701294,33.7848687171936,3.75
-80.6311297416687,33.7848687171936,3.73
-80.63108682632446,33.7848687171936,3.68
-80.63104391098022,33.7848687171936,3.61
-80.63100099563599,33.7848687171936,3.51
-80.63095808029175,33.7848687171936,3.36
-80.63091516494751,33.7848687171936,3.22
-80.63087224960327,33.7848687171936,3.12
-80.63082933425903,33.7848687171936,3.07
-80.6307864189148,33.7848687171936,3.09
-80.63074350357056,33.7848687171936,3.16
-80.63070058822632,33.7848687171936,3.24
-80.63065767288208,33.7848687171936,3.31
-80.63061475753784,33.7848687171936,3.34
-80.6305718421936,33.7848687171936,3.29
-80.63052892684937,33.7848687171936,3.2
-80.63048601150513,33.7848687171936,3.06
-80.63044309616089,33.7848687171936,2.91
-80.63040018081665,33.7848687171936,2.78
-80.63035726547241,33.7848687171936,2.68
-80.63031435012817,33.7848687171936,2.61
-80.63027143478394,33.7848687171936,2.58
-80.6302285194397,33.7848687171936,2.57
-80.63018560409546,33.7848687171936,2.57
-80.63014268875122,33.7848687171936,2.57
-80.63009977340698,33.7848687171936,2.59
-80.63005685806274,33.7848687171936,2.61
-80.6300139427185,33.7848687171936,2.63
-80.62997102737427,33.7848687171936,2.67
-80.62992811203003,33.7848687171936,2.72
-80.62988519668579,33.7848687171936,2.76
-80.62984228134155,33.7848687171936,2.82
-80.62979936599731,33.7848687171936,2.83
-80.62975645065308,33.7848687171936,2.86
-80.62971353530884,33.7848687171936,2.88
-80.6296706199646,33.7848687171936,2.94
-80.62962770462036,33.7848687171936,2.99
-80.62958478927612,33.7848687171936,3.09
-80.62954187393188,33.7848687171936,3.19
-80.62949895858765,33.7848687171936,3.27
-80.62945604324341,33.7848687171936,3.29
-80.62941312789917,33.7848687171936,3.3
-80.62937021255493,33.7848687171936,3.27
-80.6293272972107,33.7848687171936,3.22
-80.62928438186646,33.7848687171936,3.19
-80.62924146652222,33.7848687171936,3.16
-80.62919855117798,33.7848687171936,3.18
-80.62915563583374,33.7848687171936,3.22
-80.6291127204895,33.7848687171936,3.28
-80.62906980514526,33.7848687171936,3.35
-80.62902688980103,33.7848687171936,3.45
-80.62898397445679,33.7848687171936,3.54
-80.62894105911255,33.7848687171936,3.62
-80.62889814376831,33.7848687171936,3.71
-80.62885522842407,33.7848687171936,3.78
-80.62881231307983,33.7848687171936,3.85
-80.6287693977356,33.7848687171936,3.92
-80.62872648239136,33.7848687171936,3.99
-80.62868356704712,33.7848687171936,4.05
-80.62864065170288,33.7848687171936,4.12
-80.62859773635864,33.7848687171936,4.17
-80.6285548210144,33.7848687171936,4.22
-80.62851190567017,33.7848687171936,4.27
-80.6334900856018,33.784825801849365,5.37
-80.63344717025757,33.784825801849365,4.91
-80.63340425491333,33.784825801849365,4.5
-80.63336133956909,33.784825801849365,4.2
-80.63331842422485,33.784825801849365,4.0
-80.63327550888062,33.784825801849365,3.94
-80.63323259353638,33.784825801849365,3.93
-80.63318967819214,33.784825801849365,4.05
-80.6331467628479,33.784825801849365,4.25
-80.63310384750366,33.784825801849365,4.52
-80.63306093215942,33.784825801849365,4.83
-80.63301801681519,33.784825801849365,5.18
-80.63297510147095,33.784825801849365,5.44
-80.63293218612671,33.784825801849365,5.65
-80.63288927078247,33.784825801849365,5.78
-80.63284635543823,33.784825801849365,5.84
-80.632803440094,33.784825801849365,5.86
-80.63276052474976,33.784825801849365,5.87
-80.63271760940552,33.784825801849365,5.86
-80.63267469406128,33.784825801849365,5.83
-80.63263177871704,33.784825801849365,5.79
-80.6325888633728,33.784825801849365,5.76
-80.63254594802856,33.784825801849365,5.75
-80.63250303268433,33.784825801849365,5.77
-80.63246011734009,33.784825801849365,5.85
-80.63241720199585,33.784825801849365,5.88
-80.63237428665161,33.784825801849365,5.79
-80.63233137130737,33.784825801849365,5.6
-80.63228845596313,33.784825801849365,5.4
-80.6322455406189,33.784825801849365,5.18
-80.63220262527466,33.784825801849365,4.98
-80.63215970993042,33.784825801849365,4.83
-80.63211679458618,33.784825801849365,4.7
-80.63207387924194,33.784825801849365,4.58
-80.6320309638977,33.784825801849365,4.47
-80.63198804855347,33.784825801849365,4.41
-80.63194513320923,33.784825801849365,4.38
-80.63190221786499,33.784825801849365,4.37
-80.63185930252075,33.784825801849365,4.35
-80.63181638717651,33.784825801849365,4.3
-80.63177347183228,33.784825801849365,4.18
-80.63173055648804,33.784825801849365,4.05
-80.6316876411438,33.784825801849365,3.91
-80.63164472579956,33.784825801849365,3.83
-80.63160181045532,33.784825801849365,3.83
-80.63155889511108,33.784825801849365,3.87
-80.63151597976685,33.784825801849365,3.93
-80.63147306442261,33.784825801849365,3.99
-80.63143014907837,33.784825801849365,4.01
-80.63138723373413,33.784825801849365,3.97
-80.63134431838989,33.784825801849365,3.91
-80.63130140304565,33.784825801849365,3.85
-80.63125848770142,33.784825801849365,3.78
-80.63121557235718,33.784825801849365,3.76
-80.63117265701294,33.784825801849365,3.72
-80.6311297416687,33.784825801849365,3.67
-80.63108682632446,33.784825801849365,3.59
-80.63104391098022,33.784825801849365,3.5
-80.63100099563599,33.784825801849365,3.4
-80.63095808029175,33.784825801849365,3.29
-80.63091516494751,33.784825801849365,3.2
-80.63087224960327,33.784825801849365,3.17
-80.63082933425903,33.784825801849365,3.18
-80.6307864189148,33.784825801849365,3.22
-80.63074350357056,33.784825801849365,3.31
-80.63070058822632,33.784825801849365,3.41
-80.63065767288208,33.784825801849365,3.5
-80.63061475753784,33.784825801849365,3.53
-80.6305718421936,33.784825801849365,3.46
-80.63052892684937,33.784825801849365,3.34
-80.63048601150513,33.784825801849365,3.18
-80.63044309616089,33.784825801849365,2.99
-80.63040018081665,33.784825801849365,2.82
-80.63035726547241,33.784825801849365,2.71
-80.63031435012817,33.784825801849365,2.63
-80.63027143478394,33.784825801849365,2.59
-80.6302285194397,33.784825801849365,2.57
-80.63018560409546,33.784825801849365,2.55
-80.63014268875122,33.784825801849365,2.55
-80.63009977340698,33.784825801849365,2.56
-80.63005685806274,33.784825801849365,2.57
-80.6300139427185,33.784825801849365,2.59
-80.62997102737427,33.784825801849365,2.62
-80.62992811203003,33.784825801849365,2.66
-80.62988519668579,33.784825801849365,2.71
-80.62984228134155,33.784825801849365,2.76
-80.62979936599731,33.784825801849365,2.81
-80.62975645065308,33.784825801849365,2.88
-80.62971353530884,33.784825801849365,2.96
-80.6296706199646,33.784825801849365,3.05
-80.62962770462036,33.784825801849365,3.13
-80.62958478927612,33.784825801849365,3.21
-80.62954187393188,33.784825801849365,3.28
-80.62949895858765,33.784825801849365,3.32
-80.62945604324341,33.784825801849365,3.34
-80.62941312789917,33.784825801849365,3.32
-80.62937021255493,33.784825801849365,3.28
-80.6293272972107,33.784825801849365,3.21
-80.62928438186646,33.784825801849365,3.16
-80.62924146652222,33.784825801849365,3.1
-80.62919855117798,33.784825801849365,3.1
-80.62915563583374,33.784825801849365,3.14
-80.6291127204895,33.784825801849365,3.19
-80.62906980514526,33.784825801849365,3.25
-80.62902688980103,33.784825801849365,3.37
-80.62898397445679,33.784825801849365,3.49
-80.62894105911255,33.784825801849365,3.61
-80.62889814376831,33.784825801849365,3.75
-80.62885522842407,33.784825801849365,3.87
-80.62881231307983,33.784825801849365,3.95
-80.6287693977356,33.784825801849365,4.02
-80.62872648239136,33.784825801849365,4.08
-80.62868356704712,33.784825801849365,4.13
-80.62864065170288,33.784825801849365,4.18
-80.62859773635864,33.784825801849365,4.21
-80.6285548210144,33.784825801849365,4.22
-80.62851190567017,33.784825801849365,4.22
-80.62846899032593,33.784825801849365,4.2
-80.62842607498169,33.784825801849365,4.14
-80.63331842422485,33.78478288650513,3.9
-80.63327550888062,33.78478288650513,3.9
-80.63323259353638,33.78478288650513,3.93
-80.63318967819214,33.78478288650513,4.09
-80.6331467628479,33.78478288650513,4.31
-80.63310384750366,33.78478288650513,4.59
-80.63306093215942,33.78478288650513,4.87
-80.63301801681519,33.78478288650513,5.19
-80.63297510147095,33.78478288650513,5.43
-80.63293218612671,33.78478288650513,5.64
-80.63288927078247,33.78478288650513,5.76
-80.63284635543823,33.78478288650513,5.84
-80.632803440094,33.78478288650513,5.86
-80.63276052474976,33.78478288650513,5.86
-80.63271760940552,33.78478288650513,5.84
-80.63267469406128,33.78478288650513,5.8
-80.63263177871704,33.78478288650513,5.76
-80.6325888633728,33.78478288650513,5.71
-80.63254594802856,33.78478288650513,5.68
-80.63250303268433,33.78478288650513,5.67
-80.63246011734009,33.78478288650513,5.73
-80.63241720199585,33.78478288650513,5.73
-80.63237428665161,33.78478288650513,5.59
-80.63233137130737,33.78478288650513,5.4
-80.63228845596313,33.78478288650513,5.24
-80.6322455406189,33.78478288650513,5.08
-80.63220262527466,33.78478288650513,4.94
-80.63215970993042,33.78478288650513,4.85
-80.63211679458618,33.78478288650513,4.78
-80.63207387924194,33.78478288650513,4.7
-80.6320309638977,33.78478288650513,4.6
-80.63198804855347,33.78478288650513,4.5
-80.63194513320923,33.78478288650513,4.42
-80.63190221786499,33.78478288650513,4.37
-80.63185930252075,33.78478288650513,4.3
-80.63181638717651,33.78478288650513,4.25
-80.63177347183228,33.78478288650513,4.18
-80.63173055648804,33.78478288650513,4.07
-80.6316876411438,33.78478288650513,3.94
-80.63164472579956,33.78478288650513,3.86
-80.63160181045532,33.78478288650513,3.8
-80.63155889511108,33.78478288650513,3.78
-80.63151597976685,33.78478288650513,3.8
-80.63147306442261,33.78478288650513,3.83
-80.63143014907837,33.78478288650513,3.86
-80.63138723373413,33.78478288650513,3.87
-80.63134431838989,33.78478288650513,3.86
-80.63130140304565,33.78478288650513,3.83
-80.63125848770142,33.78478288650513,3.79
-80.63121557235718,33.78478288650513,3.75
-80.63117265701294,33.78478288650513,3.71
-80.6311297416687,33.78478288650513,3.65
-80.63108682632446,33.78478288650513,3.58
-80.63104391098022,33.78478288650513,3.5
-80.63100099563599,33.78478288650513,3.39
-80.63095808029175,33.78478288650513,3.26
-80.63091516494751,33.78478288650513,3.13
-80.63087224960327,33.78478288650513,3.05
-80.63082933425903,33.78478288650513,3.01
-80.6307864189148,33.78478288650513,3.06
-80.63074350357056,33.78478288650513,3.17
-80.63070058822632,33.78478288650513,3.32
-80.63065767288208,33.78478288650513,3.49
-80.63061475753784,33.78478288650513,3.6
-80.6305718421936,33.78478288650513,3.56
-80.63052892684937,33.78478288650513,3.44
-80.63048601150513,33.78478288650513,3.25
-80.63044309616089,33.78478288650513,3.02
-80.63040018081665,33.78478288650513,2.83
-80.63035726547241,33.78478288650513,2.7
-80.63031435012817,33.78478288650513,2.62
-80.63027143478394,33.78478288650513,2.58
-80.6302285194397,33.78478288650513,2.56
-80.63018560409546,33.78478288650513,2.54
-80.63014268875122,33.78478288650513,2.53
-80.63009977340698,33.78478288650513,2.54
-80.63005685806274,33.78478288650513,2.54
-80.6300139427185,33.78478288650513,2.55
-80.62997102737427,33.78478288650513,2.57
-80.62992811203003,33.78478288650513,2.62
-80.62988519668579,33.78478288650513,2.66
-80.62984228134155,33.78478288650513,2.71
-80.62979936599731,33.78478288650513,2.76
-80.62975645065308,33.78478288650513,2.84
-80.62971353530884,33.78478288650513,2.92
-80.6296706199646,33.78478288650513,3.0
-80.62962770462036,33.78478288650513,3.08
-80.62958478927612,33.78478288650513,3.18
-80.62954187393188,33.78478288650513,3.27
-80.62949895858765,33.78478288650513,3.33
-80.62945604324341,33.78478288650513,3.38
-80.62941312789917,33.78478288650513,3.38
-80.62937021255493,33.78478288650513,3.32
-80.6293272972107,33.78478288650513,3.21
-80.62928438186646,33.78478288650513,3.11
-80.62924146652222,33.78478288650513,3.03
-80.62919855117798,33.78478288650513,3.0
-80.62915563583374,33.78478288650513,3.04
-80.6291127204895,33.78478288650513,3.1
-80.62906980514526,33.78478288650513,3.17
-80.62902688980103,33.78478288650513,3.28
-80.62898397445679,33.78478288650513,3.4
-80.62894105911255,33.78478288650513,3.53
-80.62889814376831,33.78478288650513,3.68
-80.62885522842407,33.78478288650513,3.83
-80.62881231307983,33.78478288650513,3.96
-80.6287693977356,33.78478288650513,4.06
-80.62872648239136,33.78478288650513,4.14
-80.62868356704712,33.78478288650513,4.2
-80.62864065170288,33.78478288650513,4.23
-80.62859773635864,33.78478288650513,4.25
-80.6285548210144,33.78478288650513,4.24
-80.62851190567017,33.78478288650513,4.22
-80.62846899032593,33.78478288650513,4.19
-80.62842607498169,33.78478288650513,4.15
-80.62838315963745,33.78478288650513,4.12
-80.62834024429321,33.78478288650513,4.09
-80.63323259353638,33.78473997116089,4.1
-80.63318967819214,33.78473997116089,4.36
-80.6331467628479,33.78473997116089,4.62
-80.63310384750366,33.78473997116089,4.83
-80.63306093215942,33.78473997116089,5.03
-80.63301801681519,33.78473997116089,5.28
-80.63297510147095,33.78473997116089,5.45
-80.63293218612671,33.78473997116089,5.59
-80.63288927078247,33.78473997116089,5.73
-80.63284635543823,33.78473997116089,5.84
-80.632803440094,33.78473997116089,5.86
-80.63276052474976,33.78473997116089,5.88
-80.63271760940552,33.78473997116089,5.86
-80.63267469406128,33.78473997116089,5.84
-80.63263177871704,33.78473997116089,5.79
-80.6325888633728,33.78473997116089,5.73
-80.63254594802856,33.78473997116089,5.69
-80.63250303268433,33.78473997116089,5.65
-80.63233137130737,33.78473997116089,5.26
-80.63228845596313,33.78473997116089,5.14
-80.6322455406189,33.78473997116089,5.02
-80.63220262527466,33.78473997116089,4.94
-80.63215970993042,33.78473997116089,4.89
-80.63211679458618,33.78473997116089,4.84
-80.63207387924194,33.78473997116089,4.76
-80.6320309638977,33.78473997116089,4.68
-80.63198804855347,33.78473997116089,4.58
-80.63194513320923,33.78473997116089,4.51
-80.6307864189148,33.78473997116089,3.14
-80.63074350357056,33.78473997116089,3.24
-80.63070058822632,33.78473997116089,3.4
-80.63065767288208,33.78473997116089,3.58
-80.63061475753784,33.78473997116089,3.68
-80.6305718421936,33.78473997116089,3.62
-80.63052892684937,33.78473997116089,3.45
-80.63048601150513,33.78473997116089,3.22
-80.63044309616089,33.78473997116089,2.93
-80.63040018081665,33.78473997116089,2.71
-80.63035726547241,33.78473997116089,2.58
-80.63031435012817,33.78473997116089,2.53
-80.63027143478394,33.78473997116089,2.52
-80.6302285194397,33.78473997116089,2.52
-80.63018560409546,33.78473997116089,2.52
-80.63014268875122,33.78473997116089,2.52
-80.63009977340698,33.78473997116089,2.52
-80.63005685806274,33.78473997116089,2.51
-80.6300139427185,33.78473997116089,2.52
-80.62997102737427,33.78473997116089,2.53
-80.62992811203003,33.78473997116089,2.56
-80.62988519668579,33.78473997116089,2.6
-80.62984228134155,33.78473997116089,2.65
-80.62979936599731,33.78473997116089,2.7
-80.62975645065308,33.78473997116089,2.79
-80.62971353530884,33.78473997116089,2.87
-80.6296706199646,33.78473997116089,2.96
-80.62962770462036,33.78473997116089,3.02
-80.62958478927612,33.78473997116089,3.11
-80.62954187393188,33.78473997116089,3.19
-80.62949895858765,33.78473997116089,3.23
-80.62945604324341,33.78473997116089,3.26
-80.62941312789917,33.78473997116089,3.26
-80.62937021255493,33.78473997116089,3.19
-80.6293272972107,33.78473997116089,3.08
-80.62928438186646,33.78473997116089,3.01
-80.62924146652222,33.78473997116089,2.94
-80.62919855117798,33.78473997116089,2.92
-80.62915563583374,33.78473997116089,2.96
-80.6291127204895,33.78473997116089,3.02
-80.62906980514526,33.78473997116089,3.07
-80.62902688980103,33.78473997116089,3.16
-80.62898397445679,33.78473997116089,3.28
-80.62894105911255,33.78473997116089,3.41
-80.62889814376831,33.78473997116089,3.6
-80.62885522842407,33.78473997116089,3.82
-80.62881231307983,33.78473997116089,4.03
-80.6287693977356,33.78473997116089,4.19
-80.62872648239136,33.78473997116089,4.29
-80.62868356704712,33.78473997116089,4.34
-80.62864065170288,33.78473997116089,4.32
-80.62859773635864,33.78473997116089,4.27
-80.6285548210144,33.78473997116089,4.23
-80.62851190567017,33.78473997116089,4.2
-80.62846899032593,33.78473997116089,4.15
-80.62842607498169,33.78473997116089,4.12
-80.62838315963745,33.78473997116089,4.12
-80.62834024429321,33.78473997116089,4.14
-80.62829732894897,33.78473997116089,4.19
-80.63233137130737,33.78469705581665,5.13
-80.63228845596313,33.78469705581665,5.05
-80.6322455406189,33.78469705581665,4.99
-80.63220262527466,33.78469705581665,4.94
-80.63215970993042,33.78469705581665,4.95
-80.63211679458618,33.78469705581665,4.92
-80.63207387924194,33.78469705581665,4.86
-80.6320309638977,33.78469705581665,4.79
-80.63198804855347,33.78469705581665,4.7
-80.63194513320923,33.78469705581665,4.57
-80.63048601150513,33.78469705581665,3.12
-80.63044309616089,33.78469705581665,2.87
-80.63040018081665,33.78469705581665,2.69
-80.63035726547241,33.78469705581665,2.56
-80.63031435012817,33.78469705581665,2.49
-80.63027143478394,33.78469705581665,2.44
-80.6302285194397,33.78469705581665,2.41
-80.63018560409546,33.78469705581665,2.39
-80.63014268875122,33.78469705581665,2.37
-80.63009977340698,33.78469705581665,2.36
-80.63005685806274,33.78469705581665,2.38
-80.6300139427185,33.78469705581665,2.41
-80.62997102737427,33.78469705581665,2.45
-80.62992811203003,33.78469705581665,2.5
-80.62988519668579,33.78469705581665,2.56
-80.62984228134155,33.78469705581665,2.6
-80.62979936599731,33.78469705581665,2.65
-80.62975645065308,33.78469705581665,2.74
-80.62971353530884,33.78469705581665,2.83
-80.6296706199646,33.78469705581665,2.91
-80.62962770462036,33.78469705581665,2.96
-80.62958478927612,33.78469705581665,3.04
-80.62954187393188,33.78469705581665,3.1
-80.62949895858765,33.78469705581665,3.12
-80.62945604324341,33.78469705581665,3.15
-80.62941312789917,33.78469705581665,3.16
-80.62937021255493,33.78469705581665,3.1
-80.6293272972107,33.78469705581665,3.02
-80.62928438186646,33.78469705581665,2.97
-80.62924146652222,33.78469705581665,2.93
-80.62919855117798,33.78469705581665,2.91
-80.62915563583374,33.78469705581665,2.95
-80.6291127204895,33.78469705581665,2.99
-80.62906980514526,33.78469705581665,3.02
-80.62902688980103,33.78469705581665,3.08
-80.62898397445679,33.78469705581665,3.18
-80.62894105911255,33.78469705581665,3.32
-80.62889814376831,33.78469705581665,3.49
-80.62885522842407,33.78469705581665,3.7
-80.62881231307983,33.78469705581665,3.91
-80.6287693977356,33.78469705581665,4.13
-80.62872648239136,33.78469705581665,4.26
-80.62868356704712,33.78469705581665,4.35
-80.62864065170288,33.78469705581665,4.38
-80.62859773635864,33.78469705581665,4.35
-80.6285548210144,33.78469705581665,4.26
-80.62851190567017,33.78469705581665,4.2
-80.62846899032593,33.78469705581665,4.16
-80.62842607498169,33.78469705581665,4.11
-80.62838315963745,33.78469705581665,4.12
-80.62834024429321,33.78469705581665,4.17
-80.62829732894897,33.78469705581665,4.25
-80.62825441360474,33.78469705581665,4.37
-80.6282114982605,33.78469705581665,4.52
-80.63035726547241,33.78465414047241,2.47
-80.63031435012817,33.78465414047241,2.44
-80.63027143478394,33.78465414047241,2.42
-80.6302285194397,33.78465414047241,2.39
-80.63018560409546,33.78465414047241,2.38
-80.63014268875122,33.78465414047241,2.36
-80.63009977340698,33.78465414047241,2.35
-80.63005685806274,33.78465414047241,2.35
-80.6300139427185,33.78465414047241,2.34
-80.62997102737427,33.78465414047241,2.34
-80.62992811203003,33.78465414047241,2.34
-80.62988519668579,33.78465414047241,2.35
-80.62984228134155,33.78465414047241,2.35
-80.62979936599731,33.78465414047241,2.39
-80.62975645065308,33.78465414047241,2.44
-80.62971353530884,33.78465414047241,2.52
-80.6296706199646,33.78465414047241,2.57
-80.62962770462036,33.78465414047241,2.63
-80.62958478927612,33.78465414047241,2.66
-80.62954187393188,33.78465414047241,2.72
-80.62949895858765,33.78465414047241,2.76
-80.62945604324341,33.78465414047241,2.83
-80.62941312789917,33.78465414047241,2.89
-80.62937021255493,33.78465414047241,2.91
-80.6293272972107,33.78465414047241,2.9
-80.62928438186646,33.78465414047241,2.9
-80.62924146652222,33.78465414047241,2.9
-80.62919855117798,33.78465414047241,2.91
-80.62915563583374,33.78465414047241,2.94
-80.6291127204895,33.78465414047241,2.98
-80.62906980514526,33.78465414047241,2.97
-80.62902688980103,33.78465414047241,2.98
-80.62898397445679,33.78465414047241,3.03
-80.62894105911255,33.78465414047241,3.13
-80.62889814376831,33.78465414047241,3.28
-80.62885522842407,33.78465414047241,3.5
-80.62881231307983,33.78465414047241,3.72
-80.6287693977356,33.78465414047241,3.95
-80.62872648239136,33.78465414047241,4.14
-80.62868356704712,33.78465414047241,4.28
-80.62864065170288,33.78465414047241,4.33
-80.62859773635864,33.78465414047241,4.33
-80.6285548210144,33.78465414047241,4.26
-80.62851190567017,33.78465414047241,4.18
-80.62846899032593,33.78465414047241,4.13
-80.62842607498169,33.78465414047241,4.12
-80.62838315963745,33.78465414047241,4.16
-80.62834024429321,33.78465414047241,4.25
-80.62829732894897,33.78465414047241,4.36
-80.62825441360474,33.78465414047241,4.47
-80.6282114982605,33.78465414047241,4.58
-80.62816858291626,33.78465414047241,4.66
-80.62812566757202,33.78465414047241,4.71
-80.6302285194397,33.784611225128174,2.39
-80.63018560409546,33.784611225128174,2.37
-80.63014268875122,33.784611225128174,2.36
-80.63009977340698,33.784611225128174,2.35
-80.63005685806274,33.784611225128174,2.34
-80.6300139427185,33.784611225128174,2.34
-80.62997102737427,33.784611225128174,2.34
-80.62992811203003,33.784611225128174,2.35
-80.62988519668579,33.784611225128174,2.35
-80.62984228134155,33.784611225128174,2.36
-80.62979936599731,33.784611225128174,2.37
-80.62975645065308,33.784611225128174,2.38
